cik_str,Tickers,title,Sector,Sector_Check
1411579,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",Communication Services,True
1748790,AMCCF,Amcor plc,Consumer Cyclical,True
1748790,AMCR,Amcor plc,Consumer Cyclical,True
1514991,AMCX,AMC Networks Inc.,Communication Services,True
2488,AMD,ADVANCED MICRO DEVICES INC,Technology,True
1037868,AME,AMETEK INC/,Industrials,True
896262,AMED,AMEDISYS INC,Healthcare,True
1004434,AMG,"AFFILIATED MANAGERS GROUP, INC.",Financial Services,True
318154,AMGN,AMGEN INC,Healthcare,True
1562401,AMH,American Homes 4 Rent,Real Estate,True
1562401,AMH-PG,American Homes 4 Rent,Real Estate,True
1562401,AMH-PH,American Homes 4 Rent,Real Estate,True
1300524,AMIH,AMERICAN INTERNATIONAL HOLDINGS CORP.,Consumer Cyclical,True
1617867,AMIX,"Autonomix Medical, Inc.",Healthcare,True
19617,AMJB,JPMORGAN CHASE & CO,,True
1593773,AMJT,AMJ Global Technology,Healthcare,True
1047127,AMKR,"AMKOR TECHNOLOGY, INC.",Technology,True
1699880,AMLI,American Lithium Corp.,Basic Materials,True
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",Healthcare,True
945617,AMMJ,"American Cannabis Company, Inc.",Consumer Defensive,True
1776048,AMMX,Ameramex International Inc,Industrials,True
1142750,AMN,AMN HEALTHCARE SERVICES INC,Healthcare,True
822746,AMNI,"AMERICAN NOBLE GAS, INC.",Energy,True
1862463,AMOD,Insight Acquisition Corp. /DE,Technology,True
1862463,AMODW,Insight Acquisition Corp. /DE,Technology,True
820027,AMP,AMERIPRISE FINANCIAL INC,Financial Services,True
1411906,AMPE,"Ampio Pharmaceuticals, Inc.",Healthcare,True
1518461,AMPG,"AmpliTech Group, Inc.",Technology,True
1518461,AMPGW,"AmpliTech Group, Inc.",Technology,True
1297184,AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,True
1866692,AMPL,"Amplitude, Inc.",Technology,True
1828723,AMPS,"Altus Power, Inc.",,True
1899287,AMPX,"Amprius Technologies, Inc.",Industrials,True
1899287,AMPX-WT,"Amprius Technologies, Inc.",,True
1533924,AMPY,Amplify Energy Corp.,Energy,True
1704715,AMR,"Alpha Metallurgical Resources, Inc.",Basic Materials,True
1488139,AMRC,"Ameresco, Inc.",Industrials,True
1591588,AMRK,"A-Mark Precious Metals, Inc.",Financial Services,True
897448,AMRN,AMARIN CORP PLCUK,Healthcare,True
1723128,AMRX,"Amneal Pharmaceuticals, Inc.",Healthcare,True
744825,AMS,AMERICAN SHARED HOSPITAL SERVICES,Healthcare,True
880807,AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,Industrials,True
1018979,AMSF,AMERISAFE INC,Financial Services,True
1807166,AMST,Amesite Inc.,Technology,True
1243429,AMSYF,ArcelorMittal,Basic Materials,True
1053507,AMT,AMERICAN TOWER CORP /MA/,Real Estate,True
1734342,AMTB,Amerant Bancorp Inc.,Financial Services,True
1769731,AMTD,AMTD IDEA GROUP,Financial Services,True
2011286,AMTM,"Amentum Holdings, Inc.",Industrials,True
738214,AMTX,"AEMETIS, INC",Basic Materials,True
945828,AMTY,AMERITYRE CORP,Consumer Cyclical,True
1114446,AMUB,UBS AG,,True
794619,AMWD,AMERICAN WOODMARK CORP,Consumer Cyclical,True
1393584,AMWL,American Well Corp,Healthcare,True
1129137,AMX,AMERICA MOVIL SAB DE CV/,Communication Services,True
1129137,AMXOF,AMERICA MOVIL SAB DE CV/,Communication Services,True
1018724,AMZN,AMAZON COM INC,Consumer Cyclical,True
350698,AN,"AUTONATION, INC.",Consumer Cyclical,True
1370053,ANAB,"ANAPTYSBIO, INC",Healthcare,True
821026,ANDE,"Andersons, Inc.",Consumer Defensive,True
6494,ANDR,ANDREA ELECTRONICS CORP,Technology,True
1815974,ANEB,"Anebulo Pharmaceuticals, Inc.",Healthcare,True
1596532,ANET,"Arista Networks, Inc.",Technology,True
1018840,ANF,ABERCROMBIE & FITCH CO /DE/,Consumer Cyclical,True
1039828,ANG-PA,American National Group Inc.,,True
1039828,ANG-PB,American National Group Inc.,Financial Services,True
1871983,ANGH,Anghami Inc,Communication Services,True
1871983,ANGHW,Anghami Inc,Communication Services,True
1705110,ANGI,Angi Inc.,Communication Services,True
1275187,ANGO,ANGIODYNAMICS INC,Healthcare,True
898437,ANIK,"Anika Therapeutics, Inc.",Healthcare,True
1023024,ANIP,ANI PHARMACEUTICALS INC,Healthcare,True
715446,ANIX,Anixa Biosciences Inc,Healthcare,True
1781629,ANKM,"Ankam, Inc.",Technology,True
1944552,ANL,Adlai Nortye Ltd.,Healthcare,True
1519469,ANLDF,ANFIELD ENERGY INC.,Energy,True
1845123,ANNA,"AleAnna, Inc.",Energy,True
1845123,ANNAW,"AleAnna, Inc.",Energy,True
1700171,ANNSF,Aena S.A./ADR,Industrials,True
1528115,ANNX,"Annexon, Inc.",Healthcare,True
1999480,ANRO,"Alto Neuroscience, Inc.",Healthcare,True
1854149,ANSC,Agriculture & Natural Solutions Acquisition Corp,Financial Services,True
1854149,ANSCU,Agriculture & Natural Solutions Acquisition Corp,Financial Services,True
1854149,ANSCW,Agriculture & Natural Solutions Acquisition Corp,Financial Services,True
1013462,ANSS,ANSYS INC,Technology,True
1413745,ANTE,AIRNET TECHNOLOGY INC.,Communication Services,True
1880438,ANTX,"AN2 Therapeutics, Inc.",Healthcare,True
1570132,ANVI,"ANVI GLOBAL HOLDINGS, INC.",Basic Materials,True
1477845,ANVS,"Annovis Bio, Inc.",Healthcare,True
1591956,ANY,Sphere 3D Corp.,Financial Services,True
1700171,ANYYY,Aena S.A./ADR,Industrials,True
1947559,ANZGF,ANZ GROUP HOLDINGS LIMITED/ADR,Financial Services,True
1947559,ANZGY,ANZ GROUP HOLDINGS LIMITED/ADR,Financial Services,True
2042320,AOAO,Alpha One Inc.,Communication Services,True
1379400,AOD,abrdn Total Dynamic Dividend Fund,Financial Services,True
1881741,AOGO,Arogo Capital Acquisition Corp.,Financial Services,True
1062066,AOMFF,ALSTOM,Industrials,True
1766478,AOMN,"Angel Oak Mortgage REIT, Inc.",,True
1766478,AOMR,"Angel Oak Mortgage REIT, Inc.",Real Estate,True
315293,AON,Aon plc,Financial Services,True
1839998,AONC,"American Oncology Network, Inc.",Healthcare,True
1839998,AONCW,"American Oncology Network, Inc.",Healthcare,True
784199,AORT,"ARTIVION, INC.",Healthcare,True
91142,AOS,SMITH A O CORP,Industrials,True
1387467,AOSL,ALPHA & OMEGA SEMICONDUCTOR Ltd,Technology,True
1808997,AOUT,"American Outdoor Brands, Inc.",Consumer Cyclical,True
352991,AOXY,ADVANCED OXYGEN TECHNOLOGIES INC,Real Estate,True
6176,AP,AMPCO PITTSBURGH CORP,Industrials,True
6176,AP-WT,AMPCO PITTSBURGH CORP,,True
1841666,APA,APA Corp,Energy,True
1517302,APAM,Artisan Partners Asset Management Inc.,Financial Services,True
1070050,APCX,AppTech Payments Corp.,Technology,True
1070050,APCXW,AppTech Payments Corp.,Technology,True
2969,APD,"Air Products & Chemicals, Inc.",Basic Materials,True
744452,APDN,APPLIED DNA SCIENCES INC,Healthcare,True
1201792,APEI,AMERICAN PUBLIC EDUCATION INC,Consumer Defensive,True
1796209,APG,APi Group Corp,Industrials,True
1974640,APGE,"Apogee Therapeutics, Inc.",Healthcare,True
820313,APH,AMPHENOL CORP /DE/,Technology,True
1771995,APHP,American Picture House Corp,Communication Services,True
1802883,API,"Agora, Inc.",Technology,True
1144879,APLD,Applied Digital Corp.,Technology,True
1418121,APLE,"Apple Hospitality REIT, Inc.",Real Estate,True
1944885,APLM,Apollomics Inc.,Healthcare,True
1944885,APLMW,Apollomics Inc.,,True
1492422,APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,True
1697532,APLT,"Applied Therapeutics, Inc.",Healthcare,True
1734005,APM,Aptorum Group Ltd,Healthcare,True
1858681,APO,"Apollo Global Management, Inc.",Financial Services,True
1858681,APO-PA,"Apollo Global Management, Inc.",Financial Services,True
6845,APOG,"APOGEE ENTERPRISES, INC.",Industrials,True
1858681,APOS,"Apollo Global Management, Inc.",,True
1751008,APP,AppLovin Corp,Communication Services,True
1433195,APPF,APPFOLIO INC,Technology,True
1441683,APPN,APPIAN CORP,Technology,True
317788,APPS,"Digital Turbine, Inc.",Technology,True
1781983,APRE,"Aprea Therapeutics, Inc.",Healthcare,True
1553264,APSI,AQUA POWER SYSTEMS INC.,Industrials,True
884269,APT,ALPHA PRO TECH LTD,Industrials,True
882361,APTO,Aptose Biosciences Inc.,,True
1521332,APTV,Aptiv PLC,Consumer Cyclical,True
1894525,APUS,"Apimeds Pharmaceuticals US, Inc.",Healthcare,True
1671584,APVO,Aptevo Therapeutics Inc.,Healthcare,True
1026980,APWC,ASIA PACIFIC WIRE & CABLE CORP LTD,Industrials,True
1868573,APXI,APx Acquisition Corp. I,,True
1868573,APXIF,APx Acquisition Corp. I,Financial Services,True
1568969,APYP,"APPYEA, INC",Technology,True
719135,APYX,Apyx Medical Corp,Healthcare,True
1603978,AQB,AQUABOUNTY TECHNOLOGIES INC,Consumer Defensive,True
1621832,AQMS,"Aqua Metals, Inc.",Industrials,True
1174169,AQN,ALGONQUIN POWER & UTILITIES CORP.,Utilities,True
1174169,AQNB,ALGONQUIN POWER & UTILITIES CORP.,,True
1398733,AQST,"Aquestive Therapeutics, Inc.",Healthcare,True
1861063,AQU,Aquaron Acquisition Corp.,,True
1861063,AQUNR,Aquaron Acquisition Corp.,,True
1861063,AQUNU,Aquaron Acquisition Corp.,Financial Services,True
1433270,AR,ANTERO RESOURCES Corp,Energy,True
1566243,ARAT,Arax Holdings Corp,Technology,True
1138723,ARAY,ACCURAY INC,Healthcare,True
1930179,ARBB,ARB IOT Group Ltd,Technology,True
1861841,ARBE,Arbe Robotics Ltd.,Technology,True
1861841,ARBEW,Arbe Robotics Ltd.,Technology,True
1841675,ARBK,Argo Blockchain Plc,Financial Services,True
1841675,ARBKF,Argo Blockchain Plc,Financial Services,True
1841675,ARBKL,Argo Blockchain Plc,,True
894405,ARCB,ARCBEST CORP /DE/,Industrials,True
1287750,ARCC,ARES CAPITAL CORP,Financial Services,True
1037676,ARCH,"ARCH RESOURCES, INC.",,True
1508478,ARCO,Arcos Dorados Holdings Inc.,Consumer Cyclical,True
1768224,ARCT,Arcturus Therapeutics Holdings Inc.,Healthcare,True
1243429,ARCXF,ArcelorMittal,Basic Materials,True
1515324,ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",Financial Services,True
1614067,ARDS,"Aridis Pharmaceuticals, Inc.",Healthcare,True
1756655,ARDT,"Ardent Health Partners, Inc.",Healthcare,True
1437402,ARDX,"ARDELYX, INC.",Healthcare,True
1035443,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,True
1648087,AREB,AMERICAN REBEL HOLDINGS INC,Consumer Cyclical,True
1648087,AREBW,AMERICAN REBEL HOLDINGS INC,,True
1590715,AREC,American Resources Corp,Basic Materials,True
894871,AREN,"Arena Group Holdings, Inc.",Communication Services,True
1176948,ARES,Ares Management Corp,Financial Services,True
1176948,ARES-PB,Ares Management Corp,,True
1091748,ARGD,"Argo Group International Holdings, Inc.",,True
1091748,ARGO-PA,"Argo Group International Holdings, Inc.",Financial Services,True
1697862,ARGX,ARGENX SE,Healthcare,True
1875444,ARHS,"Arhaus, Inc.",Consumer Cyclical,True
1467760,ARI,"Apollo Commercial Real Estate Finance, Inc.",Real Estate,True
1865187,ARIS,"Aris Water Solutions, Inc.",Utilities,True
1869699,ARKB,Ark 21Shares Bitcoin ETF,,True
1823794,ARKO,ARKO Corp.,Consumer Cyclical,True
1823794,ARKOW,ARKO Corp.,Consumer Cyclical,True
779544,ARKR,ARK RESTAURANTS CORP,Consumer Cyclical,True
1102238,ARL,AMERICAN REALTY INVESTORS INC,Real Estate,True
1736946,ARLO,"Arlo Technologies, Inc.",Industrials,True
1086600,ARLP,ALLIANCE RESOURCE PARTNERS LP,Energy,True
1977303,ARLTF,Arcadium Lithium plc,,True
1973239,ARM,ARM HOLDINGS PLC /UK,Technology,True
1415813,ARMC,Un Monde International Ltd.,Consumer Defensive,True
1584509,ARMK,Aramark,Industrials,True
1964504,ARMN,Aris Mining Corp,Basic Materials,True
921114,ARMP,"Armata Pharmaceuticals, Inc.",Healthcare,True
1389050,AROC,"Archrock, Inc.",Energy,True
717538,AROW,ARROW FINANCIAL CORP,Financial Services,True
1515156,ARQ,"Arq, Inc.",Industrials,True
1859690,ARQQ,Arqit Quantum Inc.,Technology,True
1859690,ARQQW,Arqit Quantum Inc.,Technology,True
1787306,ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,True
1428205,ARR,"Armour Residential REIT, Inc.",Real Estate,True
1428205,ARR-PC,"Armour Residential REIT, Inc.",Real Estate,True
1855743,ARRKF,ARRAS MINERALS CORP.,Basic Materials,True
1530425,ARRT,"Artisan Consumer Goods, Inc.",Consumer Defensive,True
1820721,ARRY,"Array Technologies, Inc.",Technology,True
1537561,ARTH,"Arch Therapeutics, Inc.",Healthcare,True
1621221,ARTL,"ARTELO BIOSCIENCES, INC.",Healthcare,True
863110,ARTNA,ARTESIAN RESOURCES CORP,Utilities,True
863110,ARTNB,ARTESIAN RESOURCES CORP,Utilities,True
1817241,ARTV,"Artiva Biotherapeutics, Inc.",Healthcare,True
7623,ARTW,ARTS WAY MANUFACTURING CO INC,Industrials,True
1835059,ARVLF,Arrival,Consumer Cyclical,True
1655759,ARVN,"ARVINAS, INC.",Healthcare,True
7536,ARW,"ARROW ELECTRONICS, INC.",Technology,True
879407,ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",Healthcare,True
1988894,AS,"Amer Sports, Inc.",Consumer Cyclical,True
1230869,ASA,ASA Gold & Precious Metals Ltd,Financial Services,True
1834048,ASAI,Sendas Distributor S.A.,,True
1477720,ASAN,"Asana, Inc.",Technology,True
1653247,ASAPQ,Waitr Holdings Inc.,Consumer Cyclical,True
7789,ASB,ASSOCIATED BANC-CORP,Financial Services,True
7789,ASB-PE,ASSOCIATED BANC-CORP,Financial Services,True
7789,ASB-PF,ASSOCIATED BANC-CORP,Financial Services,True
7789,ASBA,ASSOCIATED BANC-CORP,,True
1577437,ASC,Ardmore Shipping Corp,Industrials,True
1876716,ASCBF,ASPAC II Acquisition Corp.,Financial Services,True
1716885,ASCIX,Angel Oak Strategic Credit Fund,,True
1876716,ASCRF,ASPAC II Acquisition Corp.,,True
1876716,ASCWF,ASPAC II Acquisition Corp.,,True
1828748,ASFH,ASIAFIN HOLDINGS CORP.,Technology,True
1651992,ASFT,"Appsoft Technologies, Inc.",Technology,True
786035,ASG,LIBERTY ALL STAR GROWTH FUND INC.,Financial Services,True
1793855,ASGI,abrdn Global Infrastructure Income Fund,Financial Services,True
890564,ASGN,ASGN Inc,Technology,True
1674862,ASH,ASHLAND INC.,Basic Materials,True
1464865,ASII,"Accredited Solutions, Inc.",Consumer Defensive,True
1673985,ASIX,AdvanSix Inc.,Basic Materials,True
1754170,ASLE,AerSale Corp,Industrials,True
316888,ASM,AVINO SILVER & GOLD MINES LTD,Basic Materials,True
1426800,ASMB,"ASSEMBLY BIOSCIENCES, INC.",Healthcare,True
937966,ASML,ASML HOLDING NV,Technology,True
937966,ASMLF,ASML HOLDING NV,Technology,True
1612042,ASND,Ascendis Pharma A/S,Healthcare,True
1141284,ASNS,ACTELIS NETWORKS INC,Technology,True
1817358,ASO,"Academy Sports & Outdoors, Inc.",Consumer Cyclical,True
1890361,ASPC,ASPAC III Acquisition Corp.,Financial Services,True
1890361,ASPCU,ASPAC III Acquisition Corp.,Financial Services,True
1921865,ASPI,ASP Isotopes Inc.,Basic Materials,True
1145986,ASPN,ASPEN AEROGELS INC,Industrials,True
1462418,ASPS,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,Real Estate,True
1487198,ASPU,"ASPEN GROUP, INC.",Consumer Defensive,True
1123452,ASR,SOUTHEAST AIRPORT GROUP,Industrials,True
1231339,ASRE,"Astra Energy, Inc.",Utilities,True
1123452,ASRMF,SOUTHEAST AIRPORT GROUP,Industrials,True
1808665,ASRT,"Assertio Holdings, Inc.",Healthcare,True
707605,ASRV,AMERISERV FINANCIAL INC /PA/,Financial Services,True
1920406,ASST,Asset Entities Inc.,Communication Services,True
1001907,ASTC,ASTROTECH Corp,Technology,True
792987,ASTE,ASTEC INDUSTRIES INC,Industrials,True
1083446,ASTH,"Astrana Health, Inc.",Healthcare,True
1350102,ASTI,"Ascent Solar Technologies, Inc.",Technology,True
1860805,ASTL,Algoma Steel Group Inc.,Basic Materials,True
1860805,ASTLW,Algoma Steel Group Inc.,Basic Materials,True
1780312,ASTS,"AST SpaceMobile, Inc.",Technology,True
884144,ASUR,ASURE SOFTWARE INC,Technology,True
1876716,ASUUF,ASPAC II Acquisition Corp.,Financial Services,True
1122411,ASX,"ASE Technology Holding Co., Ltd.",Technology,True
720500,ASYS,AMTECH SYSTEMS INC,Technology,True
1840904,ATAI,ATAI Life Sciences N.V.,Healthcare,True
1570937,ATAO,ALTAIR INTERNATIONAL CORP.,Industrials,True
1853717,ATAT,Atour Lifestyle Holdings Ltd,Consumer Cyclical,True
1963088,ATCH,"AtlasClear Holdings, Inc.",Technology,True
1963088,ATCHW,"AtlasClear Holdings, Inc.",,True
1794846,ATCO-PD,Atlas Corp.,Financial Services,True
1794846,ATCO-PH,Atlas Corp.,Financial Services,True
1794846,ATCOL,Atlas Corp.,,True
1068689,ATDS,"Data443 Risk Mitigation, Inc.",Technology,True
1350653,ATEC,"Alphatec Holdings, Inc.",Healthcare,True
1882198,ATEK,Athena Technology Acquisition Corp. II,Financial Services,True
1882198,ATEKW,Athena Technology Acquisition Corp. II,,True
1580808,ATEN,"A10 Networks, Inc.",Technology,True
1757715,ATER,"Aterian, Inc.",Consumer Cyclical,True
1304492,ATEX,Anterix Inc.,Communication Services,True
1158838,ATEYY,ADVANTEST CORP,Technology,True
1695519,ATGAF,AltaGas Ltd.,,True
730464,ATGE,Adtalem Global Education Inc.,Consumer Defensive,True
1695519,ATGFF,AltaGas Ltd.,Energy,True
1967621,ATGL,Alpha Technology Group Ltd,Technology,True
1695519,ATGPF,AltaGas Ltd.,Energy,True
1527469,ATH-PA,Athene Holding Ltd.,Financial Services,True
1527469,ATH-PB,Athene Holding Ltd.,Financial Services,True
1527469,ATH-PC,Athene Holding Ltd.,Financial Services,True
1527469,ATH-PD,Athene Holding Ltd.,Financial Services,True
1527469,ATH-PE,Athene Holding Ltd.,Financial Services,True
1620463,ATHA,"Athira Pharma, Inc.",Healthcare,True
1131343,ATHE,ALTERITY THERAPEUTICS LTD,Healthcare,True
1527636,ATHM,Autohome Inc.,Communication Services,True
1527469,ATHS,Athene Holding Ltd.,,True
1368148,ATHXQ,"ATHERSYS, INC / NEW",Healthcare,True
1018963,ATI,ATI INC,Industrials,True
1755058,ATIF,ATIF Holdings Ltd,,True
2028516,ATII,Archimedes Tech SPAC Partners II Co.,Financial Services,True
1815849,ATIP,"ATI Physical Therapy, Inc.",Healthcare,True
1815849,ATIPW,"ATI Physical Therapy, Inc.",,True
1666138,ATKR,Atkore Inc.,Industrials,True
1464343,ATLC,Atlanticus Holdings Corp,Financial Services,True
1464343,ATLCL,Atlanticus Holdings Corp,,True
1464343,ATLCP,Atlanticus Holdings Corp,Financial Services,True
1464343,ATLCZ,Atlanticus Holdings Corp,,True
1621221,ATLEW,"ARTELO BIOSCIENCES, INC.",,True
1605888,ATLN,ATLANTIC INTERNATIONAL CORP.,Industrials,True
1132651,ATLO,AMES NATIONAL CORP,Financial Services,True
1540684,ATLX,Atlas Lithium Corp,Basic Materials,True
1889106,ATMC,ALPHATIME ACQUISITION CORP,Financial Services,True
1889106,ATMCR,ALPHATIME ACQUISITION CORP,,True
1889106,ATMCU,ALPHATIME ACQUISITION CORP,Financial Services,True
1889106,ATMCW,ALPHATIME ACQUISITION CORP,Financial Services,True
1484674,ATMH,"ALL THINGS MOBILE ANALYTIC, INC.",Technology,True
312070,ATMP,BARCLAYS BANK PLC,,True
1921963,ATMU,Atmus Filtration Technologies Inc.,Consumer Cyclical,True
1937891,ATMV,AlphaVest Acquisition Corp.,Financial Services,True
1937891,ATMVR,AlphaVest Acquisition Corp.,,True
1937891,ATMVU,AlphaVest Acquisition Corp.,Financial Services,True
1690080,ATNF,180 Life Sciences Corp.,Healthcare,True
1690080,ATNFW,180 Life Sciences Corp.,Healthcare,True
879585,ATNI,"ATN International, Inc.",Communication Services,True
1388320,ATNM,"Actinium Pharmaceuticals, Inc.",Healthcare,True
731802,ATO,ATMOS ENERGY CORP,Utilities,True
1420520,ATOM,Atomera Inc,Technology,True
1488039,ATOS,"ATOSSA THERAPEUTICS, INC.",Healthcare,True
1713210,ATPC,Agape ATP Corp,Consumer Defensive,True
896622,ATR,"APTARGROUP, INC.",Healthcare,True
1604464,ATRA,"Atara Biotherapeutics, Inc.",Healthcare,True
1323885,ATRC,"AtriCure, Inc.",Healthcare,True
8063,ATRO,ASTRONICS CORP,Industrials,True
8063,ATROB,ASTRONICS CORP,Industrials,True
1394832,ATS,ATS Corp /ATS,Industrials,True
894081,ATSG,"Air Transport Services Group, Inc.",,True
1702780,ATUS,"Altice USA, Inc.",Communication Services,True
1530185,ATVK,"Ameritek Ventures, Inc.",Industrials,True
1650101,ATXG,ADDENTAX GROUP CORP.,Industrials,True
1644963,ATXI,"AVENUE THERAPEUTICS, INC.",Healthcare,True
1454789,ATXS,"Astria Therapeutics, Inc.",Healthcare,True
1093636,ATYG,"Saxon Capital Group, Inc./DE",Financial Services,True
1339970,ATYR,aTYR PHARMA INC,Healthcare,True
1973832,AU,AngloGold Ashanti PLC,Basic Materials,True
883948,AUB,Atlantic Union Bankshares Corp,Financial Services,True
883948,AUB-PA,Atlantic Union Bankshares Corp,Financial Services,True
750574,AUBN,"AUBURN NATIONAL BANCORPORATION, INC",Financial Services,True
1086434,AUDC,AUDIOCODES LTD,Technology,True
1448597,AUGG,AUGUSTA GOLD CORP.,Basic Materials,True
1534154,AUID,authID Inc.,Technology,True
1011509,AUMN,Golden Minerals Co,Basic Materials,True
1799207,AUNA,AUNA S.A.,Healthcare,True
1600620,AUPH,Aurinia Pharmaceuticals Inc.,Healthcare,True
1828108,AUR,"Aurora Innovation, Inc.",Technology,True
1501796,AURA,"Aura Biosciences, Inc.",Healthcare,True
1828108,AUROW,"Aurora Innovation, Inc.",Technology,True
2025049,AURS,Aurous Resources,,True
1091596,AURX,"Nuo Therapeutics, Inc.",Healthcare,True
826253,AUSI,AURA SYSTEMS INC,Industrials,True
1817740,AUST,Austin Gold Corp.,Basic Materials,True
1730463,AUTL,Autolus Therapeutics plc,Healthcare,True
1554818,AUUD,AUDDIA INC.,Technology,True
1554818,AUUDW,AUDDIA INC.,Technology,True
1811109,AUVIQ,"Applied UV, Inc.",Consumer Cyclical,True
104918,AVA,AVISTA CORP,Utilities,True
1832332,AVAH,"Aveanna Healthcare Holdings, Inc.",Healthcare,True
1740797,AVAI,AVANT TECHNOLOGIES INC.,Technology,True
1504764,AVAL,Grupo Aval Acciones Y Valores S.A.,Financial Services,True
1368622,AVAV,AeroVironment Inc,Industrials,True
915912,AVB,AVALONBAY COMMUNITIES INC,Real Estate,True
1868279,AVBP,"ArriVent BioPharma, Inc.",Healthcare,True
1355736,AVCRF,Avricore Health Inc.,Healthcare,True
5981,AVD,AMERICAN VANGUARD CORP,Basic Materials,True
1012477,AVDL,AVADEL PHARMACEUTICALS PLC,Healthcare,True
1858257,AVDX,"AvidXchange Holdings, Inc.",Technology,True
1730168,AVGO,Broadcom Inc.,Technology,True
1506928,AVGR,Avinger Inc,Healthcare,True
